elo_bin_20,match_pattern,stronger_goals,weaker_goals,probability
260.0,WEAKER_WIN,1,4,0.03389830508474576
260.0,WEAKER_WIN,0,4,0.01694915254237288
260.0,WEAKER_WIN,2,4,0.01694915254237288
260.0,WEAKER_WIN,2,5,0.01694915254237288
280.0,DRAW,0,0,0.4095238095238095
280.0,DRAW,1,1,0.38095238095238093
280.0,DRAW,2,2,0.17142857142857143
280.0,DRAW,3,3,0.02857142857142857
280.0,DRAW,4,4,0.009523809523809525
280.0,STRONGER_WIN,2,0,0.17894736842105263
280.0,STRONGER_WIN,1,0,0.1763157894736842
280.0,STRONGER_WIN,3,0,0.16842105263157894
280.0,STRONGER_WIN,2,1,0.11842105263157894
280.0,STRONGER_WIN,4,0,0.07894736842105263
280.0,STRONGER_WIN,3,1,0.06315789473684211
280.0,STRONGER_WIN,5,0,0.04736842105263158
280.0,STRONGER_WIN,4,1,0.042105263157894736
280.0,STRONGER_WIN,5,1,0.02631578947368421
280.0,STRONGER_WIN,6,1,0.018421052631578946
280.0,STRONGER_WIN,4,2,0.015789473684210527
280.0,STRONGER_WIN,6,0,0.015789473684210527
280.0,STRONGER_WIN,3,2,0.013157894736842105
280.0,STRONGER_WIN,5,2,0.010526315789473684
280.0,STRONGER_WIN,7,0,0.005263157894736842
280.0,STRONGER_WIN,7,1,0.005263157894736842
280.0,STRONGER_WIN,4,3,0.002631578947368421
280.0,STRONGER_WIN,6,2,0.002631578947368421
280.0,STRONGER_WIN,8,0,0.002631578947368421
280.0,STRONGER_WIN,9,0,0.002631578947368421
280.0,STRONGER_WIN,9,1,0.002631578947368421
280.0,STRONGER_WIN,9,2,0.002631578947368421
280.0,WEAKER_WIN,0,1,0.3877551020408163
280.0,WEAKER_WIN,1,2,0.22448979591836735
280.0,WEAKER_WIN,0,2,0.1836734693877551
280.0,WEAKER_WIN,0,3,0.04081632653061224
280.0,WEAKER_WIN,1,3,0.04081632653061224
280.0,WEAKER_WIN,1,4,0.04081632653061224
280.0,WEAKER_WIN,2,3,0.04081632653061224
280.0,WEAKER_WIN,0,4,0.02040816326530612
280.0,WEAKER_WIN,2,4,0.02040816326530612
300.0,DRAW,0,0,0.45454545454545453
300.0,DRAW,1,1,0.4155844155844156
300.0,DRAW,2,2,0.12987012987012986
300.0,STRONGER_WIN,1,0,0.24333333333333335
300.0,STRONGER_WIN,2,0,0.20333333333333334
300.0,STRONGER_WIN,3,0,0.15
300.0,STRONGER_WIN,2,1,0.09
300.0,STRONGER_WIN,4,0,0.07666666666666666
300.0,STRONGER_WIN,3,1,0.05333333333333334
300.0,STRONGER_WIN,3,2,0.03333333333333333
300.0,STRONGER_WIN,4,1,0.03333333333333333
300.0,STRONGER_WIN,6,0,0.02666666666666667
300.0,STRONGER_WIN,5,0,0.02
300.0,STRONGER_WIN,4,2,0.013333333333333334
300.0,STRONGER_WIN,5,1,0.013333333333333334
300.0,STRONGER_WIN,6,1,0.013333333333333334
300.0,STRONGER_WIN,7,0,0.01
300.0,STRONGER_WIN,5,2,0.0033333333333333335
300.0,STRONGER_WIN,6,2,0.0033333333333333335
300.0,STRONGER_WIN,6,3,0.0033333333333333335
300.0,STRONGER_WIN,8,0,0.0033333333333333335
300.0,STRONGER_WIN,8,1,0.0033333333333333335
300.0,STRONGER_WIN,11,0,0.0033333333333333335
300.0,WEAKER_WIN,0,1,0.3333333333333333
300.0,WEAKER_WIN,0,2,0.3333333333333333
300.0,WEAKER_WIN,1,2,0.2222222222222222
300.0,WEAKER_WIN,1,3,0.037037037037037035
300.0,WEAKER_WIN,1,6,0.037037037037037035
300.0,WEAKER_WIN,3,5,0.037037037037037035
320.0,DRAW,0,0,0.39285714285714285
320.0,DRAW,1,1,0.32142857142857145
320.0,DRAW,2,2,0.25
320.0,DRAW,3,3,0.017857142857142856
320.0,DRAW,4,4,0.017857142857142856
320.0,STRONGER_WIN,2,0,0.19661016949152543
320.0,STRONGER_WIN,3,0,0.14576271186440679
320.0,STRONGER_WIN,1,0,0.1423728813559322
320.0,STRONGER_WIN,2,1,0.09830508474576272
320.0,STRONGER_WIN,4,0,0.09491525423728814
320.0,STRONGER_WIN,3,1,0.08135593220338982
320.0,STRONGER_WIN,4,1,0.061016949152542375
320.0,STRONGER_WIN,5,0,0.05084745762711865
320.0,STRONGER_WIN,6,0,0.03728813559322034
320.0,STRONGER_WIN,3,2,0.013559322033898305
320.0,STRONGER_WIN,5,1,0.013559322033898305
320.0,STRONGER_WIN,7,0,0.013559322033898305
320.0,STRONGER_WIN,4,3,0.006779661016949152
320.0,STRONGER_WIN,6,1,0.006779661016949152
320.0,STRONGER_WIN,7,1,0.006779661016949152
320.0,STRONGER_WIN,9,0,0.006779661016949152
320.0,STRONGER_WIN,4,2,0.003389830508474576
320.0,STRONGER_WIN,5,3,0.003389830508474576
320.0,STRONGER_WIN,8,0,0.003389830508474576
320.0,STRONGER_WIN,8,1,0.003389830508474576
320.0,STRONGER_WIN,11,0,0.003389830508474576
320.0,STRONGER_WIN,19,0,0.003389830508474576
320.0,STRONGER_WIN,21,0,0.003389830508474576
320.0,WEAKER_WIN,0,1,0.375
320.0,WEAKER_WIN,1,2,0.3333333333333333
320.0,WEAKER_WIN,0,2,0.16666666666666666
320.0,WEAKER_WIN,0,3,0.041666666666666664
320.0,WEAKER_WIN,0,7,0.041666666666666664
320.0,WEAKER_WIN,2,3,0.041666666666666664
340.0,DRAW,1,1,0.4222222222222222
340.0,DRAW,0,0,0.35555555555555557
340.0,DRAW,2,2,0.2
340.0,DRAW,3,3,0.022222222222222223
340.0,STRONGER_WIN,2,0,0.19815668202764977
340.0,STRONGER_WIN,1,0,0.12903225806451613
340.0,STRONGER_WIN,3,0,0.12903225806451613
340.0,STRONGER_WIN,2,1,0.1152073732718894
340.0,STRONGER_WIN,4,0,0.1152073732718894
340.0,STRONGER_WIN,3,1,0.07834101382488479
340.0,STRONGER_WIN,5,0,0.04608294930875576
340.0,STRONGER_WIN,5,1,0.027649769585253458
340.0,STRONGER_WIN,6,0,0.027649769585253458
340.0,STRONGER_WIN,8,0,0.027649769585253458
340.0,STRONGER_WIN,3,2,0.02304147465437788
340.0,STRONGER_WIN,4,1,0.02304147465437788
340.0,STRONGER_WIN,7,0,0.02304147465437788
340.0,STRONGER_WIN,6,1,0.009216589861751152
340.0,STRONGER_WIN,7,1,0.009216589861751152
340.0,STRONGER_WIN,8,1,0.009216589861751152
340.0,STRONGER_WIN,4,2,0.004608294930875576
340.0,STRONGER_WIN,6,2,0.004608294930875576
340.0,WEAKER_WIN,0,1,0.5294117647058824
340.0,WEAKER_WIN,1,2,0.29411764705882354
340.0,WEAKER_WIN,0,2,0.11764705882352941
340.0,WEAKER_WIN,1,3,0.058823529411764705
360.0,DRAW,1,1,0.5161290322580645
360.0,DRAW,0,0,0.3225806451612903
360.0,DRAW,2,2,0.0967741935483871
360.0,DRAW,3,3,0.06451612903225806
360.0,STRONGER_WIN,1,0,0.1759656652360515
360.0,STRONGER_WIN,2,0,0.1630901287553648
360.0,STRONGER_WIN,3,0,0.12017167381974249
360.0,STRONGER_WIN,4,0,0.10300429184549356
360.0,STRONGER_WIN,2,1,0.08583690987124463
360.0,STRONGER_WIN,3,1,0.07725321888412018
360.0,STRONGER_WIN,5,0,0.055793991416309016
360.0,STRONGER_WIN,4,1,0.04291845493562232
360.0,STRONGER_WIN,7,0,0.03862660944206009
360.0,STRONGER_WIN,6,0,0.030042918454935622
360.0,STRONGER_WIN,5,1,0.02575107296137339
360.0,STRONGER_WIN,3,2,0.02145922746781116
360.0,STRONGER_WIN,5,3,0.012875536480686695
360.0,STRONGER_WIN,8,0,0.008583690987124463
360.0,STRONGER_WIN,4,2,0.004291845493562232
360.0,STRONGER_WIN,4,3,0.004291845493562232
360.0,STRONGER_WIN,5,2,0.004291845493562232
360.0,STRONGER_WIN,6,1,0.004291845493562232
360.0,STRONGER_WIN,7,2,0.004291845493562232
360.0,STRONGER_WIN,8,1,0.004291845493562232
360.0,STRONGER_WIN,9,0,0.004291845493562232
360.0,STRONGER_WIN,10,0,0.004291845493562232
360.0,STRONGER_WIN,19,0,0.004291845493562232
360.0,WEAKER_WIN,0,2,0.4444444444444444
360.0,WEAKER_WIN,0,1,0.3333333333333333
360.0,WEAKER_WIN,1,2,0.2222222222222222
380.0,DRAW,1,1,0.5416666666666666
380.0,DRAW,2,2,0.25
380.0,DRAW,0,0,0.20833333333333334
380.0,STRONGER_WIN,2,0,0.1751412429378531
380.0,STRONGER_WIN,3,0,0.1694915254237288
380.0,STRONGER_WIN,1,0,0.1638418079096045
380.0,STRONGER_WIN,4,0,0.12429378531073447
380.0,STRONGER_WIN,2,1,0.07344632768361582
380.0,STRONGER_WIN,6,0,0.05084745762711865
380.0,STRONGER_WIN,3,1,0.04519774011299435
380.0,STRONGER_WIN,5,0,0.04519774011299435
380.0,STRONGER_WIN,4,1,0.03389830508474576
380.0,STRONGER_WIN,5,1,0.02824858757062147
380.0,STRONGER_WIN,7,0,0.02824858757062147
380.0,STRONGER_WIN,3,2,0.01694915254237288
380.0,STRONGER_WIN,6,1,0.011299435028248588
380.0,STRONGER_WIN,4,2,0.005649717514124294
380.0,STRONGER_WIN,5,2,0.005649717514124294
380.0,STRONGER_WIN,5,3,0.005649717514124294
380.0,STRONGER_WIN,8,1,0.005649717514124294
380.0,STRONGER_WIN,9,2,0.005649717514124294
380.0,STRONGER_WIN,10,0,0.005649717514124294
380.0,WEAKER_WIN,1,2,0.5
380.0,WEAKER_WIN,0,1,0.25
380.0,WEAKER_WIN,0,2,0.125
380.0,WEAKER_WIN,2,3,0.125
400.0,DRAW,0,0,0.5909090909090909
400.0,DRAW,1,1,0.3181818181818182
400.0,DRAW,2,2,0.09090909090909091
400.0,STRONGER_WIN,2,0,0.22988505747126436
400.0,STRONGER_WIN,1,0,0.14367816091954022
400.0,STRONGER_WIN,3,0,0.11494252873563218
400.0,STRONGER_WIN,4,0,0.10919540229885058
400.0,STRONGER_WIN,2,1,0.08620689655172414
400.0,STRONGER_WIN,3,1,0.08045977011494253
400.0,STRONGER_WIN,5,0,0.05747126436781609
400.0,STRONGER_WIN,4,1,0.05172413793103448
400.0,STRONGER_WIN,5,1,0.040229885057471264
400.0,STRONGER_WIN,6,0,0.022988505747126436
400.0,STRONGER_WIN,3,2,0.017241379310344827
400.0,STRONGER_WIN,6,1,0.011494252873563218
400.0,STRONGER_WIN,7,1,0.011494252873563218
400.0,STRONGER_WIN,7,0,0.005747126436781609
400.0,STRONGER_WIN,9,0,0.005747126436781609
400.0,STRONGER_WIN,9,1,0.005747126436781609
400.0,STRONGER_WIN,11,1,0.005747126436781609
400.0,WEAKER_WIN,0,1,0.625
400.0,WEAKER_WIN,1,2,0.25
400.0,WEAKER_WIN,2,3,0.125
420.0,DRAW,1,1,0.5
420.0,DRAW,0,0,0.4166666666666667
420.0,DRAW,2,2,0.08333333333333333
420.0,STRONGER_WIN,2,0,0.17687074829931973
420.0,STRONGER_WIN,5,0,0.17006802721088435
420.0,STRONGER_WIN,3,0,0.14965986394557823
420.0,STRONGER_WIN,4,0,0.10204081632653061
420.0,STRONGER_WIN,2,1,0.07482993197278912
420.0,STRONGER_WIN,1,0,0.06802721088435375
420.0,STRONGER_WIN,4,1,0.061224489795918366
420.0,STRONGER_WIN,3,1,0.05442176870748299
420.0,STRONGER_WIN,7,0,0.04081632653061224
420.0,STRONGER_WIN,5,1,0.034013605442176874
420.0,STRONGER_WIN,6,0,0.034013605442176874
420.0,STRONGER_WIN,3,2,0.013605442176870748
420.0,STRONGER_WIN,4,2,0.013605442176870748
420.0,STRONGER_WIN,20,0,0.006802721088435374
420.0,WEAKER_WIN,0,1,0.5
420.0,WEAKER_WIN,1,2,0.5
440.0,DRAW,0,0,0.9
440.0,DRAW,2,2,0.1
440.0,STRONGER_WIN,2,0,0.19130434782608696
440.0,STRONGER_WIN,3,0,0.1826086956521739
440.0,STRONGER_WIN,1,0,0.12173913043478261
440.0,STRONGER_WIN,4,0,0.11304347826086956
440.0,STRONGER_WIN,3,1,0.09565217391304348
440.0,STRONGER_WIN,5,0,0.06956521739130435
440.0,STRONGER_WIN,2,1,0.05217391304347826
440.0,STRONGER_WIN,6,0,0.043478260869565216
440.0,STRONGER_WIN,7,0,0.034782608695652174
440.0,STRONGER_WIN,8,0,0.034782608695652174
440.0,STRONGER_WIN,4,1,0.02608695652173913
440.0,STRONGER_WIN,3,2,0.008695652173913044
440.0,STRONGER_WIN,6,1,0.008695652173913044
440.0,STRONGER_WIN,7,1,0.008695652173913044
440.0,STRONGER_WIN,9,1,0.008695652173913044
440.0,WEAKER_WIN,0,1,0.6666666666666666
440.0,WEAKER_WIN,1,2,0.3333333333333333
460.0,DRAW,0,0,0.2857142857142857
460.0,DRAW,1,1,0.2857142857142857
460.0,DRAW,2,2,0.2857142857142857
460.0,DRAW,3,3,0.14285714285714285
460.0,STRONGER_WIN,2,0,0.25688073394495414
460.0,STRONGER_WIN,3,0,0.1651376146788991
460.0,STRONGER_WIN,1,0,0.11926605504587157
460.0,STRONGER_WIN,4,0,0.10091743119266056
460.0,STRONGER_WIN,7,0,0.07339449541284404
460.0,STRONGER_WIN,3,1,0.06422018348623854
460.0,STRONGER_WIN,5,0,0.05504587155963303
460.0,STRONGER_WIN,2,1,0.03669724770642202
460.0,STRONGER_WIN,4,1,0.03669724770642202
460.0,STRONGER_WIN,6,0,0.03669724770642202
460.0,STRONGER_WIN,5,1,0.01834862385321101
460.0,STRONGER_WIN,6,1,0.009174311926605505
460.0,STRONGER_WIN,7,2,0.009174311926605505
460.0,STRONGER_WIN,9,1,0.009174311926605505
460.0,STRONGER_WIN,13,1,0.009174311926605505
460.0,WEAKER_WIN,2,3,0.5
460.0,WEAKER_WIN,0,1,0.25
460.0,WEAKER_WIN,1,2,0.25
480.0,DRAW,0,0,0.5
480.0,DRAW,1,1,0.5
480.0,STRONGER_WIN,3,0,0.2361111111111111
480.0,STRONGER_WIN,2,0,0.1527777777777778
480.0,STRONGER_WIN,1,0,0.1111111111111111
480.0,STRONGER_WIN,5,0,0.09722222222222222
480.0,STRONGER_WIN,6,0,0.08333333333333333
480.0,STRONGER_WIN,4,0,0.06944444444444445
480.0,STRONGER_WIN,3,1,0.041666666666666664
480.0,STRONGER_WIN,3,2,0.041666666666666664
480.0,STRONGER_WIN,4,1,0.041666666666666664
480.0,STRONGER_WIN,5,1,0.041666666666666664
480.0,STRONGER_WIN,7,1,0.027777777777777776
480.0,STRONGER_WIN,2,1,0.013888888888888888
480.0,STRONGER_WIN,4,2,0.013888888888888888
480.0,STRONGER_WIN,7,0,0.013888888888888888
480.0,STRONGER_WIN,10,0,0.013888888888888888
480.0,WEAKER_WIN,0,1,1.0
500.0,DRAW,1,1,0.6666666666666666
500.0,DRAW,0,0,0.3333333333333333
500.0,STRONGER_WIN,3,0,0.15714285714285714
500.0,STRONGER_WIN,1,0,0.14285714285714285
500.0,STRONGER_WIN,4,0,0.14285714285714285
500.0,STRONGER_WIN,2,0,0.1
500.0,STRONGER_WIN,5,0,0.1
500.0,STRONGER_WIN,2,1,0.08571428571428572
500.0,STRONGER_WIN,6,0,0.08571428571428572
500.0,STRONGER_WIN,4,1,0.05714285714285714
500.0,STRONGER_WIN,7,0,0.02857142857142857
500.0,STRONGER_WIN,6,1,0.014285714285714285
500.0,STRONGER_WIN,7,1,0.014285714285714285
500.0,STRONGER_WIN,7,2,0.014285714285714285
500.0,STRONGER_WIN,9,0,0.014285714285714285
500.0,STRONGER_WIN,9,1,0.014285714285714285
500.0,STRONGER_WIN,10,1,0.014285714285714285
500.0,STRONGER_WIN,12,0,0.014285714285714285
520.0,DRAW,0,0,1.0
520.0,STRONGER_WIN,5,0,0.203125
520.0,STRONGER_WIN,4,0,0.140625
520.0,STRONGER_WIN,2,0,0.09375
520.0,STRONGER_WIN,3,0,0.078125
520.0,STRONGER_WIN,6,0,0.078125
520.0,STRONGER_WIN,1,0,0.0625
520.0,STRONGER_WIN,4,1,0.0625
520.0,STRONGER_WIN,2,1,0.046875
520.0,STRONGER_WIN,3,1,0.046875
520.0,STRONGER_WIN,5,1,0.046875
520.0,STRONGER_WIN,8,0,0.046875
520.0,STRONGER_WIN,7,0,0.03125
520.0,STRONGER_WIN,5,2,0.015625
520.0,STRONGER_WIN,6,1,0.015625
520.0,STRONGER_WIN,7,1,0.015625
520.0,STRONGER_WIN,10,0,0.015625
520.0,WEAKER_WIN,0,1,1.0
540.0,DRAW,0,0,1.0
540.0,STRONGER_WIN,2,0,0.19047619047619047
540.0,STRONGER_WIN,3,0,0.19047619047619047
540.0,STRONGER_WIN,4,0,0.1111111111111111
540.0,STRONGER_WIN,1,0,0.07936507936507936
540.0,STRONGER_WIN,3,1,0.07936507936507936
540.0,STRONGER_WIN,6,0,0.047619047619047616
540.0,STRONGER_WIN,7,0,0.047619047619047616
540.0,STRONGER_WIN,8,0,0.047619047619047616
540.0,STRONGER_WIN,5,0,0.031746031746031744
540.0,STRONGER_WIN,5,1,0.031746031746031744
540.0,STRONGER_WIN,6,1,0.031746031746031744
540.0,STRONGER_WIN,10,0,0.031746031746031744
540.0,STRONGER_WIN,2,1,0.015873015873015872
540.0,STRONGER_WIN,3,2,0.015873015873015872
540.0,STRONGER_WIN,4,1,0.015873015873015872
540.0,STRONGER_WIN,6,2,0.015873015873015872
540.0,STRONGER_WIN,8,2,0.015873015873015872
560.0,STRONGER_WIN,3,0,0.25
560.0,STRONGER_WIN,1,0,0.14583333333333334
560.0,STRONGER_WIN,4,0,0.14583333333333334
560.0,STRONGER_WIN,2,0,0.125
560.0,STRONGER_WIN,5,0,0.0625
560.0,STRONGER_WIN,2,1,0.041666666666666664
560.0,STRONGER_WIN,5,1,0.041666666666666664
560.0,STRONGER_WIN,3,1,0.020833333333333332
560.0,STRONGER_WIN,3,2,0.020833333333333332
560.0,STRONGER_WIN,4,2,0.020833333333333332
560.0,STRONGER_WIN,6,0,0.020833333333333332
560.0,STRONGER_WIN,6,2,0.020833333333333332
560.0,STRONGER_WIN,7,1,0.020833333333333332
560.0,STRONGER_WIN,10,0,0.020833333333333332
560.0,STRONGER_WIN,10,2,0.020833333333333332
560.0,STRONGER_WIN,14,0,0.020833333333333332
560.0,WEAKER_WIN,1,2,1.0
580.0,STRONGER_WIN,4,0,0.20512820512820512
580.0,STRONGER_WIN,2,0,0.1794871794871795
580.0,STRONGER_WIN,3,0,0.15384615384615385
580.0,STRONGER_WIN,2,1,0.10256410256410256
580.0,STRONGER_WIN,5,0,0.07692307692307693
580.0,STRONGER_WIN,6,0,0.07692307692307693
580.0,STRONGER_WIN,3,1,0.05128205128205128
580.0,STRONGER_WIN,4,1,0.05128205128205128
580.0,STRONGER_WIN,4,2,0.02564102564102564
580.0,STRONGER_WIN,7,0,0.02564102564102564
580.0,STRONGER_WIN,9,0,0.02564102564102564
580.0,STRONGER_WIN,16,0,0.02564102564102564
600.0,STRONGER_WIN,4,0,0.16666666666666666
600.0,STRONGER_WIN,2,0,0.13333333333333333
600.0,STRONGER_WIN,1,0,0.1
600.0,STRONGER_WIN,2,1,0.1
600.0,STRONGER_WIN,3,0,0.1
600.0,STRONGER_WIN,3,1,0.1
600.0,STRONGER_WIN,5,0,0.06666666666666667
600.0,STRONGER_WIN,6,0,0.06666666666666667
600.0,STRONGER_WIN,7,0,0.06666666666666667
600.0,STRONGER_WIN,5,1,0.03333333333333333
600.0,STRONGER_WIN,8,0,0.03333333333333333
600.0,STRONGER_WIN,8,1,0.03333333333333333
620.0,DRAW,2,2,1.0
620.0,STRONGER_WIN,5,0,0.22727272727272727
620.0,STRONGER_WIN,3,0,0.18181818181818182
620.0,STRONGER_WIN,6,0,0.13636363636363635
620.0,STRONGER_WIN,1,0,0.09090909090909091
620.0,STRONGER_WIN,2,0,0.09090909090909091
620.0,STRONGER_WIN,4,0,0.09090909090909091
620.0,STRONGER_WIN,7,0,0.09090909090909091
620.0,STRONGER_WIN,4,1,0.045454545454545456
620.0,STRONGER_WIN,5,1,0.045454545454545456
640.0,STRONGER_WIN,2,0,0.2777777777777778
640.0,STRONGER_WIN,2,1,0.1111111111111111
640.0,STRONGER_WIN,3,0,0.1111111111111111
640.0,STRONGER_WIN,4,0,0.1111111111111111
640.0,STRONGER_WIN,5,0,0.1111111111111111
640.0,STRONGER_WIN,6,0,0.1111111111111111
640.0,STRONGER_WIN,4,1,0.05555555555555555
640.0,STRONGER_WIN,5,1,0.05555555555555555
640.0,STRONGER_WIN,7,1,0.05555555555555555
660.0,STRONGER_WIN,3,0,0.4117647058823529
660.0,STRONGER_WIN,6,0,0.17647058823529413
660.0,STRONGER_WIN,2,0,0.11764705882352941
660.0,STRONGER_WIN,4,0,0.11764705882352941
660.0,STRONGER_WIN,5,0,0.058823529411764705
660.0,STRONGER_WIN,7,0,0.058823529411764705
660.0,STRONGER_WIN,15,0,0.058823529411764705
680.0,STRONGER_WIN,4,0,0.2
680.0,STRONGER_WIN,2,0,0.15
680.0,STRONGER_WIN,3,0,0.15
680.0,STRONGER_WIN,6,0,0.15
680.0,STRONGER_WIN,1,0,0.05
680.0,STRONGER_WIN,2,1,0.05
680.0,STRONGER_WIN,5,0,0.05
680.0,STRONGER_WIN,7,0,0.05
680.0,STRONGER_WIN,8,0,0.05
680.0,STRONGER_WIN,9,0,0.05
680.0,STRONGER_WIN,12,0,0.05
700.0,STRONGER_WIN,6,0,0.21428571428571427
700.0,STRONGER_WIN,8,0,0.14285714285714285
700.0,STRONGER_WIN,2,0,0.07142857142857142
700.0,STRONGER_WIN,3,0,0.07142857142857142
700.0,STRONGER_WIN,3,1,0.07142857142857142
700.0,STRONGER_WIN,4,0,0.07142857142857142
700.0,STRONGER_WIN,5,0,0.07142857142857142
700.0,STRONGER_WIN,7,0,0.07142857142857142
700.0,STRONGER_WIN,9,0,0.07142857142857142
700.0,STRONGER_WIN,10,0,0.07142857142857142
700.0,STRONGER_WIN,14,0,0.07142857142857142
720.0,STRONGER_WIN,6,0,0.21428571428571427
720.0,STRONGER_WIN,1,0,0.14285714285714285
720.0,STRONGER_WIN,2,0,0.07142857142857142
720.0,STRONGER_WIN,2,1,0.07142857142857142
720.0,STRONGER_WIN,3,0,0.07142857142857142
720.0,STRONGER_WIN,5,0,0.07142857142857142
720.0,STRONGER_WIN,7,0,0.07142857142857142
720.0,STRONGER_WIN,8,0,0.07142857142857142
720.0,STRONGER_WIN,9,0,0.07142857142857142
720.0,STRONGER_WIN,10,0,0.07142857142857142
720.0,STRONGER_WIN,13,0,0.07142857142857142
740.0,STRONGER_WIN,6,0,0.2727272727272727
740.0,STRONGER_WIN,2,0,0.18181818181818182
740.0,STRONGER_WIN,7,0,0.18181818181818182
740.0,STRONGER_WIN,1,0,0.09090909090909091
740.0,STRONGER_WIN,3,0,0.09090909090909091
740.0,STRONGER_WIN,4,0,0.09090909090909091
740.0,STRONGER_WIN,4,1,0.09090909090909091
760.0,STRONGER_WIN,5,0,0.4
760.0,STRONGER_WIN,3,0,0.2
760.0,STRONGER_WIN,7,1,0.2
760.0,STRONGER_WIN,14,0,0.2
780.0,STRONGER_WIN,4,0,0.4
780.0,STRONGER_WIN,3,0,0.2
780.0,STRONGER_WIN,5,0,0.2
780.0,STRONGER_WIN,8,0,0.2
800.0,STRONGER_WIN,4,0,0.3333333333333333
800.0,STRONGER_WIN,5,0,0.3333333333333333
800.0,STRONGER_WIN,1,0,0.16666666666666666
800.0,STRONGER_WIN,6,0,0.16666666666666666
820.0,STRONGER_WIN,5,0,0.3333333333333333
820.0,STRONGER_WIN,8,0,0.3333333333333333
820.0,STRONGER_WIN,2,0,0.16666666666666666
820.0,STRONGER_WIN,10,0,0.16666666666666666
840.0,STRONGER_WIN,4,0,1.0
860.0,STRONGER_WIN,2,1,0.5
860.0,STRONGER_WIN,8,0,0.5
880.0,STRONGER_WIN,7,0,0.5
880.0,STRONGER_WIN,11,0,0.5
900.0,STRONGER_WIN,5,0,1.0
920.0,STRONGER_WIN,7,0,1.0
960.0,STRONGER_WIN,4,0,0.5
960.0,STRONGER_WIN,9,0,0.5
980.0,STRONGER_WIN,10,0,1.0
